日期,场景ID,场景名字,原二级场景ID,原二级场景名字,计划ID,计划名字,主体ID,主体类型,主体名称,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,直接成交金额,间接成交金额,总成交金额,总成交笔数,直接成交笔数,间接成交笔数,点击转化率,投入产出比,含预售投产比,总成交成本,总购物车数,直接购物车数,间接购物车数,加购率,收藏宝贝数,收藏店铺数,店铺收藏成本,总收藏加购数,总收藏加购成本,宝贝收藏加购数,宝贝收藏加购成本,总收藏数,宝贝收藏成本,宝贝收藏率,加购成本,拍下订单笔数,拍下订单金额,直接收藏宝贝数,间接收藏宝贝数,优惠券领取量,购物金充值笔数,购物金充值金额,旺旺咨询量,引导访问量,引导访问人数,引导访问潜客数,引导访问潜客占比,入会率,入会量,引导访问率,深度访问量,平均访问页面数,成交新客数,成交新客占比,会员首购人数,会员成交金额,会员成交笔数,成交人数,人均成交笔数,人均成交金额,自然流量转化金额,自然流量曝光量,平台助推总成交,平台助推直接成交,平台助推点击,宝贝优惠券抵扣金额,宝贝优惠券撬动总成交,宝贝优惠券撬动直接成交,宝贝优惠券撬动点击,平台补贴金额,补贴引导成交金额,发券补贴商品个数,补贴引导成交人数
2026-06-07,436,货品全站推广,436,货品全站推广,76080942260,IP_全站M6X,655918693919,商品,联想拯救者游戏鼠标M6X 无线蓝牙三模鼠标游戏鼠标办公游戏鼠标,5835,763,80.00,0.13076,0.10,13.71,0.00,0,0.00,0,0.00,0,836.12,661.80,1497.92,15,10,5,0.01966,18.72,18.72,5.33,40,23,17,0.05242,1,0,,41,1.95,41,1.95,1,80.00,0.00131,2.00,16,2630.90,0,1,2,0,0.00,7,1053,689,535,0.77649,0,0,0.18046,280,2,9,0.75,0,0.00,0,12,1,124.83,752.52,3065,0.00,0.00,0,0.00,0.00,0.00,0,27.00,530.51,2,7
2026-06-07,436,货品全站推广,436,货品全站推广,76050872902,IP_全站键鼠plus,635069905186,商品,联想小新蓝牙无线静音轻音充电双模鼠标 办公学习笔记本电脑鼠标,3900,342,199.91,0.08769,0.58,51.26,0.00,0,0.00,0,0.00,0,1431.89,292.80,1724.69,31,26,5,0.09064,8.63,8.63,6.45,64,47,17,0.18713,9,0,,73,2.74,73,2.74,9,22.21,0.02632,3.12,32,2660.00,5,4,15,0,0.00,22,921,277,147,0.53069,0.00877,3,0.23615,556,3,23,0.76667,2,433.84,8,30,1,57.49,171.14,5075,0.00,0.00,0,0.00,0.00,0.00,0,12.00,229.18,1,4
2026-06-07,436,货品全站推广,436,货品全站推广,76008235837,IP_全站支架冰刃,708164339844,商品,联想拯救者冰刃支架笔记本电脑支架散热支架旋转支架 铝合金电脑增高架散热器 散热支架桌面支撑架增高支架,1920,198,50.00,0.10312,0.25,26.04,0.00,0,0.00,0,0.00,0,1536.04,421.89,1957.93,17,13,4,0.08586,39.16,39.16,2.94,39,24,15,0.19697,3,1,50.00,43,1.16,42,1.19,4,16.67,0.01515,1.28,20,3340.00,2,1,9,0,0.00,7,639,151,55,0.36424,0.00505,1,0.33281,430,4,13,0.86667,5,1000.33,8,15,1,130.53,526.34,3271,0.00,0.00,0,0.00,0.00,0.00,0,31.00,578.01,1,5
2026-06-07,436,货品全站推广,436,货品全站推广,76002715663,选件_全站键鼠handle,596221008221,商品,联想Handle无线鼠标蓝牙静音鼠标办公学习笔记本电脑通用轻薄鼠标,3361,226,97.73,0.06724,0.43,29.08,0.00,0,0.00,0,0.00,0,1899.91,666.03,2565.94,41,33,8,0.18142,26.26,26.26,2.38,50,34,16,0.22124,1,0,,51,1.92,51,1.92,1,97.73,0.00442,1.95,41,3636.60,1,0,16,0,0.00,25,645,194,112,0.57732,0.0354,8,0.19191,408,3,29,0.85294,4,1224.71,19,34,1,75.47,351.98,4917,320.74,237.49,28,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75996948227,异能者耳机XT66Pro一款1,865445252413,商品,联想生态品牌异能者无线蓝牙耳机挂耳式AI翻译耳夹运动佩戴不掉,1444,96,170.00,0.06648,1.77,117.73,0.00,0,0.00,0,0.00,0,160.48,58.70,219.18,3,2,1,0.03125,1.29,1.29,56.67,13,10,3,0.13542,1,0,,14,12.14,14,12.14,1,170.00,0.01042,13.08,3,797.00,1,0,2,0,0.00,3,252,88,65,0.73864,0.01042,1,0.17452,149,3,3,1,1,160.48,2,3,1,73.06,22.42,1490,0.00,0.00,0,0.00,0.00,0.00,0,5.00,80.24,1,1
2026-06-07,371,关键词推广,371,关键词推广,75996592222,异能者XT66Pro两款推广2,865445252413,商品,联想生态品牌异能者无线蓝牙耳机挂耳式AI翻译耳夹运动佩戴不掉,536,50,93.68,0.09328,1.87,174.78,0.00,0,0.00,0,0.00,0,85.24,59.90,145.14,2,1,1,0.04,1.55,1.55,46.84,7,6,1,0.14,0,0,,7,13.38,7,13.38,0,,0,13.38,2,498.00,0,0,0,0,0.00,0,258,44,30,0.68182,0,0,0.48134,206,6,2,1,0,0.00,0,2,1,72.57,35.11,1663,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75996592222,异能者XT66Pro两款推广2,848590236284,商品,联想生态品牌异能者挂耳式耳机蓝牙无线长续航高清立体音效不入耳,166,14,21.18,0.08434,1.51,127.59,0.00,0,0.00,0,0.00,0,59.90,0.00,59.90,1,1,0,0.07143,2.83,2.83,21.18,2,2,0,0.14286,0,0,,2,10.59,2,10.59,0,,0,10.59,1,299.00,0,0,0,0,0.00,0,29,12,7,0.58333,0,0,0.1747,16,2,1,1,1,59.90,1,1,1,59.90,5.69,221,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,436,货品全站推广,436,货品全站推广,75990778641,选件支架X1,855723799635,商品,【爆款】联想X1散热支架笔记本电脑支架悬空散热架可调节电脑增高架支撑架可折叠轻便携式手提办公通用,4248,352,48.88,0.08286,0.14,11.51,0.00,0,0.00,0,0.00,0,965.31,296.83,1262.14,40,35,5,0.11364,25.82,25.82,1.22,74,48,26,0.21023,5,1,48.88,80,0.61,79,0.62,6,9.78,0.0142,0.66,40,2147.40,3,2,6,0,0.00,9,919,284,160,0.56338,0.00568,2,0.21634,553,3,29,0.76316,1,184.54,4,38,1,33.21,429.42,4572,0.00,0.00,0,0.00,0.00,0.00,0,22.00,388.40,2,17
2026-06-07,436,货品全站推广,436,货品全站推广,75981208509,选件_饼干全站,922899793588,商品,联想饼干系列移动固态硬盘高速硬盘大容量电脑手机两用送礼物,4240,251,98.69,0.0592,0.39,23.28,0.00,0,0.00,0,0.00,0,4696.64,2273.00,6969.64,7,5,2,0.02789,70.62,70.62,14.10,31,25,6,0.12351,3,1,98.69,35,2.82,34,2.90,4,32.90,0.01195,3.18,8,9902.00,3,0,7,0,0.00,7,567,215,126,0.58605,0.00797,2,0.13373,306,3,5,0.83333,0,1664.01,2,6,1,1161.61,181.45,5916,1519.66,0.00,85,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75951025495,异能者耳机5_2修改趋势主题,948665096431,商品,联想生态品牌异能者有线耳机半入耳式音乐高音质手机电脑通用*,1260,141,140.00,0.1119,0.99,111.11,0.00,0,0.00,0,0.00,0,533.50,0.00,533.50,25,25,0,0.1773,3.81,3.81,5.60,25,23,2,0.1773,3,1,140.00,29,4.83,28,5.00,4,46.67,0.02128,5.60,27,5373.00,3,0,3,0,0.00,11,442,124,91,0.73387,0.00709,1,0.35079,289,4,21,0.875,0,66.10,3,24,1,22.23,132.02,2283,0.00,0.00,0,0.00,0.00,0.00,0,15.00,318.50,1,15
2026-06-07,371,关键词推广,371,关键词推广,75932675895,选件_线材F1扩展坞,927309956488,商品,联想扩展坞usb插头多口R1扩展坞usb插头多口笔记本电脑平板usb拓展坞5合1延长扩展器集线器苹果华为电脑扩展,334,50,24.05,0.1497,0.48,72.01,0.00,0,0.00,0,0.00,0,100.60,110.00,210.60,6,4,2,0.12,8.76,8.76,4.01,11,4,7,0.22,0,0,,11,2.19,11,2.19,0,,0,2.19,6,407.60,0,0,8,0,0.00,3,106,41,23,0.56098,0.06,3,0.31737,53,3,4,1,1,184.70,5,4,2,52.65,45.96,933,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75932675895,选件_线材F1扩展坞,597789815018,商品,联想USB3.0接口扩展器F1 Pro系列Typec扩展坞千兆网卡网口转换器HUB集线器扩展坞多口转接头笔记本电脑拓展,36,4,0.64,0.11111,0.16,17.78,0.00,0,0.00,0,0.00,0,56.00,0.00,56.00,1,1,0,0.25,87.50,87.50,0.64,1,1,0,0.25,0,0,,1,0.64,1,0.64,0,,0,0.64,2,178.00,0,0,1,0,0.00,0,20,4,2,0.5,0.25,1,0.55556,16,5,1,1,0,56.00,1,1,1,56.00,16.40,260,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75932675895,选件_线材F1扩展坞,595077214220,商品,联想扩展坞TypeC扩展HDMI4K投屏千兆网口笔记本电脑usb扩展坞hub集线器多功能转接头VGA分线器笔记本电脑扩展,145,9,17.20,0.06207,1.91,118.62,0.00,0,0.00,0,0.00,0,26.90,0.00,26.90,1,1,0,0.11111,1.56,1.56,17.20,3,3,0,0.33333,0,0,,3,5.73,3,5.73,0,,0,5.73,1,65.90,0,0,1,0,0.00,1,29,9,4,0.44444,0.11111,1,0.2,19,3,0,0,0,26.90,1,1,1,26.90,23.80,168,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75932675895,选件_线材F1扩展坞,594813040544,商品,联想usb3.0扩展坞F1 系列U04 多接口TypeC供电口高速笔记本电脑多接口HUB转接头集线器USB扩展/TypeC扩展坞,57,7,8.11,0.12281,1.16,142.28,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,1,0,1,0.14286,0,0,,1,8.11,1,8.11,0,,0,8.11,0,0.00,0,0,0,0,0.00,1,17,6,3,0.5,0,0,0.29825,10,3,0,,0,0.00,0,0,,,1.23,14,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75928785635,异能者耳机0004,948665096431,商品,联想生态品牌异能者有线耳机半入耳式音乐高音质手机电脑通用*,1810,144,200.00,0.07956,1.39,110.50,0.00,0,0.00,0,0.00,0,671.70,0.00,671.70,28,28,0,0.19444,3.36,3.36,7.14,32,31,1,0.22222,4,0,,36,5.56,36,5.56,4,50.00,0.02778,6.25,28,5990.70,2,2,3,0,0.00,12,347,128,84,0.65625,0.00694,1,0.19171,194,3,24,0.88889,3,64.10,3,27,1,24.88,257.76,2791,0.00,0.00,0,0.00,0.00,0.00,0,11.00,231.70,1,11
2026-06-07,371,关键词推广,371,关键词推广,75895904924,nb拯救者R7000P成交0435,916984930435,商品,【国补叠加教育优惠】联想拯救者R9000P/R7000P 可选 RTX5060 电竞游戏本笔记本电脑 联想笔记本联想官方正品,11410,1111,999.40,0.09737,0.90,87.59,0.00,0,0.00,0,0.00,0,52166.00,57810.51,109976.51,12,4,8,0.0108,110.04,110.04,83.28,130,59,71,0.11701,15,4,249.85,149,6.71,145,6.89,19,66.63,0.0135,7.69,37,508353.00,8,7,48,0,0.00,52,3548,951,499,0.52471,0.0063,7,0.31096,2369,4,8,0.72727,2,49746.00,4,11,1,9997.86,10057.28,16468,0.00,0.00,0,0.00,0.00,0.00,0,140.00,25778.00,1,2
2026-06-07,371,关键词推广,371,关键词推广,75880518359,选件_X3U盘新,679869628511,商品,联想X3Lite 金属32GU盘usb3.0高速大容量闪存盘办公优盘商务车载,1938,102,79.29,0.05263,0.78,40.91,0.00,0,0.00,0,0.00,0,230.60,455.81,686.41,6,4,2,0.05882,8.66,8.66,13.22,16,13,3,0.15686,1,0,,17,4.66,17,4.66,1,79.29,0.0098,4.96,7,1118.60,1,0,7,0,0.00,4,343,114,45,0.39474,0.01961,2,0.17699,205,3,5,0.83333,1,567.61,4,6,1,114.40,72.86,1926,0.00,0.00,0,0.00,0.00,0.00,0,3.00,56.90,1,1
2026-06-07,371,关键词推广,371,关键词推广,75804107612,选件_卡位F508,831168562328,商品,【爆款】联想F508移动硬盘2t大容量高速1t USB3.2 外置电脑手机,1407,263,450.00,0.18692,1.71,319.83,0.00,0,0.00,0,0.00,0,4031.73,1655.00,5686.73,9,7,2,0.03422,12.64,12.64,50.00,40,29,11,0.15209,1,1,450.00,42,10.71,41,10.98,2,450.00,0.0038,11.25,10,7580.00,0,1,2,0,0.00,6,546,222,133,0.5991,0.0038,1,0.38806,275,2,9,1,2,2797.52,4,9,1,631.86,944.99,4250,2494.11,1776.13,126,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75797082777,异能者支架1111,923771025084,商品,【新品】联想生态品牌异能者平板支架手机床头懒人支架床上支撑架子适用iPadSwitch电脑多功能通用机械悬臂,466,38,99.56,0.08155,2.62,213.65,0.00,0,0.00,0,0.00,0,45.90,0.00,45.90,1,1,0,0.02632,0.46,0.46,99.56,3,3,0,0.07895,2,0,,5,19.91,5,19.91,2,49.78,0.05263,33.19,1,199.00,2,0,2,0,0.00,0,111,30,15,0.5,0,0,0.2382,72,4,1,1,0,0.00,0,1,1,45.90,3.17,528,0.00,0.00,0,0.00,0.00,0.00,0,2.00,45.90,1,1
2026-06-07,371,关键词推广,371,关键词推广,75797080875,异能者支架2222,923771025084,商品,【新品】联想生态品牌异能者平板支架手机床头懒人支架床上支撑架子适用iPadSwitch电脑多功能通用机械悬臂,679,45,105.39,0.06627,2.34,155.21,0.00,0,0.00,0,0.00,0,45.90,0.00,45.90,1,1,0,0.02222,0.44,0.44,105.39,3,2,1,0.06667,0,0,,3,35.13,3,35.13,0,,0,35.13,1,199.00,0,0,0,0,0.00,1,199,42,20,0.47619,0,0,0.29308,152,5,1,1,0,0.00,0,1,1,45.90,38.22,643,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75707263897,异能者w12新测试1,816328597052,商品,联想生态品牌异能者电脑音箱家用大音量音响多媒体桌面低音炮新款,974,74,153.07,0.07598,2.07,157.16,0.00,0,0.00,0,0.00,0,43.50,27.82,71.32,2,1,1,0.02703,0.47,0.47,76.54,10,2,8,0.13514,0,0,,10,15.31,10,15.31,0,,0,15.31,2,228.00,0,0,0,0,0.00,1,253,70,37,0.52857,0,0,0.25975,179,4,2,1,1,43.50,1,2,1,35.66,36.71,612,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75639980378,平板_大词拦截关键词卡位前三计划,915506081434,商品,【政府补贴15%】联想平板小新平板11 11英寸护眼屏 联想小新pad平板电脑 学生平板学习平板电脑政府补贴平板,42,4,0.20,0.09524,0.05,4.76,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,16,4,3,0.75,0,0,0.38095,11,4,0,,0,0.00,0,0,,,0.00,4,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75639980378,平板_大词拦截关键词卡位前三计划,915114997767,商品,【详情领券】联想平板拯救者Y700 AI元启版 四代8.8英寸游戏平板骁龙8至尊 联想y700学生平板 游戏AI平板电脑,136,38,42.25,0.27941,1.11,310.66,0.00,0,0.00,0,0.00,0,3155.01,0.00,3155.01,1,1,0,0.02632,74.67,74.67,42.25,3,2,1,0.07895,0,0,,3,14.08,3,14.08,0,,0,14.08,2,7598.00,0,0,1,0,0.00,5,110,26,12,0.46154,0.02632,1,0.80882,68,4,1,1,0,3155.01,1,1,1,3155.01,122.58,1043,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75639980378,平板_大词拦截关键词卡位前三计划,814178698074,商品,【李佳琦超级618】联想平板小新Pad Pro 12.7英寸平板 大屏学习娱乐平板电脑二代小新平板 国家补贴15%,1061,400,454.37,0.377,1.14,428.25,0.00,0,0.00,0,0.00,0,14494.00,245.32,14739.32,10,8,2,0.025,32.44,32.44,45.44,64,46,18,0.16,11,1,454.37,76,5.98,75,6.06,12,41.31,0.0275,7.10,29,50891.00,6,5,15,0,0.00,20,1198,323,181,0.56037,0.01,4,1.12912,784,4,7,0.875,1,5792.32,5,8,1,1842.42,674.12,11467,8337.17,8302.12,234,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75639980378,平板_大词拦截关键词卡位前三计划,674626793026,商品,【超级年货节】联想小新平板电脑小新平板11 2025款 11英寸平板电脑学生平板学习 联想小新pad平板 年会礼品,51,12,3.18,0.23529,0.27,62.35,0.00,0,0.00,0,0.00,0,1139.00,0.00,1139.00,1,1,0,0.08333,358.18,358.18,3.18,7,3,4,0.58333,1,0,,8,0.40,8,0.40,1,3.18,0.08333,0.45,2,2198.00,1,0,5,0,0.00,1,21,11,8,0.72727,0.08333,1,0.41176,8,2,1,1,0,1139.00,1,1,1,1139.00,262.35,1537,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,372,人群推广,372,精准人群推广,75624451504,IP_人群小新鼠标,635069905186,商品,联想小新蓝牙无线静音轻音充电双模鼠标 办公学习笔记本电脑鼠标,3837,106,50.00,0.02763,0.47,13.03,0.00,0,0.00,0,0.00,0,172.08,64.00,236.08,4,3,1,0.03774,4.72,4.72,12.50,7,1,6,0.06604,2,0,,9,5.56,9,5.56,2,25.00,0.01887,7.14,4,355.00,1,1,2,0,0.00,2,188,101,37,0.36634,0.00943,1,0.049,71,2,4,1,1,64.00,1,4,1,59.02,83.48,624,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75587761001,平板_大词趋势明星关键词计划,915114997767,商品,【详情领券】联想平板拯救者Y700 AI元启版 四代8.8英寸游戏平板骁龙8至尊 联想y700学生平板 游戏AI平板电脑,5993,619,300.00,0.10329,0.48,50.06,0.00,0,0.00,0,0.00,0,15917.02,7278.00,23195.02,7,5,2,0.01131,77.32,77.32,42.86,41,30,11,0.06624,5,2,150.00,48,6.25,46,6.52,7,60.00,0.00808,7.32,19,65281.00,4,1,26,0,0.00,8,1365,517,282,0.54545,0.01454,9,0.22777,720,3,6,0.85714,0,6378.00,2,7,1,3313.57,1100.64,8132,0.00,0.00,0,0.00,0.00,0.00,0,70.00,3199.00,1,1
2026-06-07,436,货品全站推广,436,货品全站推广,75542364268,选件_KN101键鼠套装,582438538464,商品,【爆款】联想有线无线电脑键盘鼠标套装KN101商务办公台式机键鼠,1733,100,59.40,0.0577,0.59,34.28,0.00,0,0.00,0,0.00,0,471.46,24.90,496.36,9,8,1,0.09,8.36,8.36,6.60,7,6,1,0.07,0,0,,7,8.49,7,8.49,0,,0,8.49,10,1039.10,0,0,2,0,0.00,7,227,95,40,0.42105,0.01,1,0.13099,115,2,9,1,0,0.00,0,9,1,55.15,42.32,1568,0.00,0.00,0,0.00,0.00,0.00,0,8.00,144.84,1,2
2026-06-07,371,关键词推广,371,关键词推广,75493613531,选件_卡位SW5,669523241123,商品,联想SW5移动固态硬盘大容量电脑手机两用高速固态移动硬盘正品1tb,427,60,100.00,0.14052,1.67,234.19,0.00,0,0.00,0,0.00,0,1518.00,899.00,2417.00,3,2,1,0.05,24.17,24.17,33.33,6,3,3,0.1,0,0,,6,16.67,6,16.67,0,,0,16.67,3,3007.00,0,0,0,0,0.00,7,156,54,28,0.51852,0,0,0.36534,90,3,2,1,0,0.00,0,2,2,1208.50,60.26,2433,910.92,310.70,34,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75388367900,nb小新14SE锐龙成交3534,871680233534,商品,【国家补贴】联想小新14SE/小新16 SE可选 锐龙轻薄本笔记本电脑 学生办公性价比电脑笔记本 联想官方旗舰店,13944,1498,1599.15,0.10743,1.07,114.68,0.00,0,0.00,0,0.00,0,124692.00,14854.30,139546.30,34,28,6,0.0227,87.26,87.26,47.03,181,108,73,0.12083,27,7,228.45,215,7.44,208,7.69,34,59.23,0.01802,8.84,76,435541.00,16,11,72,0,0.00,75,4855,1268,656,0.51735,0.01202,18,0.34818,3231,4,27,0.9,5,62253.30,17,30,1,4651.54,8668.15,24765,0.00,0.00,0,0.00,0.00,0.00,0,490.00,30423.00,1,7
2026-06-07,371,关键词推广,371,关键词推广,75360910338,异能者A300测试111,896834690768,商品,联想生态品牌异能者电脑音箱大音量台式家用音响迷你低音炮小型*,2327,135,200.00,0.05801,1.48,85.95,0.00,0,0.00,0,0.00,0,681.71,123.30,805.01,25,22,3,0.18519,4.03,4.03,8.00,21,18,3,0.15556,1,0,,22,9.09,22,9.09,1,200.00,0.00741,9.52,25,2532.82,1,0,0,0,0.00,9,307,120,93,0.775,0,0,0.13193,162,3,22,0.91667,0,71.32,2,24,1,33.54,253.70,4922,0.00,0.00,0,0.00,0.00,0.00,0,7.00,246.30,1,7
2026-06-07,436,货品全站推广,436,货品全站推广,75335576174,nb游戏R7PR9P新品0435,916984930435,商品,【国补叠加教育优惠】联想拯救者R9000P/R7000P 可选 RTX5060 电竞游戏本笔记本电脑 联想笔记本联想官方正品,24616,1600,1000.00,0.065,0.63,40.62,0.00,0,0.00,0,0.00,0,83954.00,28248.51,112202.51,11,6,5,0.00688,112.20,112.20,90.91,159,76,83,0.09938,22,10,100.00,191,5.24,181,5.52,32,45.45,0.01375,6.29,47,690662.00,12,10,85,0,0.00,39,4875,1330,676,0.50827,0.01188,19,0.19804,3169,4,7,0.77778,1,48390.00,5,9,1,12466.95,11812.84,17782,4858.36,3635.20,69,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,371,关键词推广,371,关键词推广,75333912644,异能者A300新测试111,896834690768,商品,联想生态品牌异能者电脑音箱大音量台式家用音响迷你低音炮小型*,1170,106,200.00,0.0906,1.89,170.94,0.00,0,0.00,0,0.00,0,504.34,256.70,761.04,22,17,5,0.20755,3.81,3.81,9.09,17,12,5,0.16038,0,0,,17,11.76,17,11.76,0,,0,11.76,23,2246.00,0,0,3,0,0.00,15,284,94,78,0.82979,0.00943,1,0.24274,173,3,20,0.95238,0,78.90,2,21,1,36.24,134.41,3613,0.00,0.00,0,0.00,0.00,0.00,0,5.00,131.44,1,4
2026-06-07,371,关键词推广,371,关键词推广,75333796909,异能者A300新测试222,896834690768,商品,联想生态品牌异能者电脑音箱大音量台式家用音响迷你低音炮小型*,2485,203,300.00,0.08169,1.48,120.72,0.00,0,0.00,0,0.00,0,1180.21,139.80,1320.01,41,39,2,0.20197,4.40,4.40,7.32,33,29,4,0.16256,3,0,,36,8.33,36,8.33,3,100.00,0.01478,9.09,41,4359.00,3,0,2,0,0.00,23,461,178,154,0.86517,0.00493,1,0.18551,246,3,38,1,0,0.00,0,38,1,34.74,344.89,7153,0.00,0.00,0,0.00,0.00,0.00,0,8.00,230.43,1,8
2026-06-07,371,关键词推广,371,关键词推广,75299699454,服务新品适配器0519,917555217143,商品,联想原装笔记本电脑typec充电器小新air yoga thinkpad 65W 100W电源适配器圆口方口电源线通用,1376,183,480.00,0.13299,2.62,348.84,0.00,0,0.00,0,0.00,0,2559.00,401.70,2960.70,24,19,5,0.13115,6.17,6.17,20.00,31,20,11,0.1694,5,2,240.00,38,12.63,36,13.33,7,96.00,0.02732,15.48,26,17581.80,3,2,24,0,0.00,27,710,154,95,0.61688,0.05464,10,0.51599,523,5,19,0.90476,1,1831.80,15,21,1,140.99,652.31,2661,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,436,货品全站推广,436,货品全站推广,75185464934,平板_平板PadPro_全站推广,814178698074,商品,【李佳琦超级618】联想平板小新Pad Pro 12.7英寸平板 大屏学习娱乐平板电脑二代小新平板 国家补贴15%,80102,4844,2356.82,0.06047,0.49,29.42,0.00,0,0.00,0,0.00,0,125504.00,25016.10,150520.10,88,70,18,0.01817,63.87,63.87,26.78,459,306,153,0.09476,63,17,138.64,539,4.37,522,4.51,80,37.41,0.01301,5.13,183,347799.00,48,15,98,0,0.00,144,11180,3882,2503,0.64477,0.0064,31,0.13957,6120,3,73,0.92405,6,55973.87,34,79,1,1905.32,7596.59,94415,55594.33,44421.63,2305,0.00,0.00,0.00,0,70.00,2065.01,1,1
2026-06-07,371,关键词推广,371,关键词推广,75178082922,平板_padpro_收藏加购关键词推广计划,814178698074,商品,【李佳琦超级618】联想平板小新Pad Pro 12.7英寸平板 大屏学习娱乐平板电脑二代小新平板 国家补贴15%,3498,266,150.00,0.07604,0.56,42.88,0.00,0,0.00,0,0.00,0,7098.00,1189.00,8287.00,5,4,1,0.0188,55.25,55.25,30.00,42,26,16,0.15789,4,2,75.00,48,3.13,46,3.26,6,37.50,0.01504,3.57,13,25287.00,2,2,12,0,0.00,13,868,246,127,0.51626,0.01128,3,0.24814,566,4,4,1,1,6438.00,4,4,1,2071.75,580.50,7043,4739.34,4098.10,113,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,436,货品全站推广,436,货品全站推广,75159663975,平板_全站推广_yogapad新品,921397492411,商品,【14.5英寸3K大屏】联想平板电脑 YOGA Pad Pro 14.5  联想AI平板电脑 14.5英寸3K大屏平板电脑笔键套装可选,26812,876,349.98,0.03267,0.40,13.05,0.00,0,0.00,0,0.00,0,17997.00,53624.70,71621.70,20,3,17,0.02283,204.65,204.65,17.50,112,24,88,0.12785,13,5,70.00,130,2.69,125,2.80,18,26.92,0.01484,3.12,37,215846.80,6,7,34,0,0.00,59,2196,799,289,0.3617,0.01142,10,0.0819,1286,3,12,1,1,26893.00,9,12,2,5968.48,5234.38,38479,39165.88,7254.27,408,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,372,人群推广,372,精准人群推广,75059162819,moto新品,993209840714,商品,【8+128G叠加消费券849起+国补15%】联想moto g100s 手机 7000mAh超大电池长续航摩托罗拉手机联想moto手机,2243,106,32.23,0.04726,0.30,14.37,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,1,1,0,0.00943,1,0,,2,16.12,2,16.12,1,32.23,0.00943,32.23,0,0.00,1,0,0,0,0.00,0,204,102,61,0.59804,0,0,0.09095,69,2,0,,0,0.00,0,0,,,35.46,181,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
2026-06-07,372,人群推广,372,精准人群推广,75059162819,moto新品,987822581853,商品,【12+256G到手1299可叠88券+国补15% 】联想moto g100 LCD高刷护眼7000mAh超强续航联想moto手机摩托罗拉手机,1318,57,29.87,0.04325,0.52,22.66,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,,4,3,1,0.07018,0,0,,4,7.47,4,7.47,0,,0,7.47,0,0.00,0,0,0,0,0.00,0,116,56,33,0.58929,0,0,0.08801,49,2,0,,0,0.00,0,0,,,19.50,198,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0
